id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mood
6nek1Nin9q48AVZcWs9e9D,0.585,0.0833,139.627,0.0268,0.0522,8.49E-05,0.449,278719,-6.762,0.203,Happy
6Nl2wvFyKjiyPKrhE4Rth1,0.775,0.44,126.013,0.185,0.0534,9.39E-06,0.686,188571,-7.247,0.454,Happy
6Nm8h73ycDG2saCnZV8poF,0.963,0.0781,125.03,0.0531,8.74E-05,0.000107,0.591,222826,-6.489,0.609,Energetic
6NT3mn7s2Td1WzhK4DcUcQ,0.748,0.16,120.052,0.0488,0.189,2.66E-06,0.636,166183,-3.158,0.631,Happy
6NvRxjfYkkT2SpirAlmsjH,0.588,0.373,170.889,0.0641,0.0359,0.000129,0.507,278707,-4.881,0.637,Energetic
6nYg4DgEq6DlhpcWFNDyTl,0.0318,0.0917,71.294,0.0381,0.949,0.877,0.2,121690,-26.218,0.0362,Calm
6nzhhT57iQYrbqumru9NNP,0.752,0.0907,187.712,0.0581,0.448,0.00061,0.559,179973,-10.046,0.946,Happy
6nZpUrYPnt1JHCYwtt4wrf,0.914,0.325,132.006,0.0413,0.000124,0.0142,0.517,174853,-3.471,0.476,Energetic
6o5CnQ64kggC3sEnIUpEl5,0.549,0.141,79.999,0.275,0.262,1.86E-06,0.61,240000,-8.98,0.38,Energetic
6O5ehFKzr9z2m6FhpivQQj,0.0682,0.0888,69.968,0.0346,0.957,0.7,0.356,113143,-25.079,0.037,Calm
6OBl3esnGuz8PllwDWinWS,0.0957,0.182,134.739,0.0404,0.935,6.40E-06,0.542,216875,-14.518,0.259,Sad
6oJ6le65B3SEqPwMRNXWjY,0.678,0.101,103.952,0.0324,0.0151,5.71E-06,0.693,228267,-7.159,0.404,Happy
6okaxit4V1bU6yIVVsP836,0.884,0.0876,201.773,0.0392,0.000203,0,0.435,188800,-3.468,0.82,Energetic
6oLrv7D89lTEofMck6juDv,0.426,0.0718,62.451,0.0269,0.307,0.831,0.356,1216922,-11.197,0.409,Calm
6onDP5pnrrmbtju7VTNz55,0.515,0.589,119.928,0.116,0.199,0.862,0.429,260063,-12.581,0.0795,Energetic
6pc8xULSlsMdFB3OrqbvZ4,0.656,0.169,121.112,0.0595,0.0466,0.0187,0.843,215653,-11.184,0.931,Happy
6pGJTJaExyKwwXBmcoyVlY,0.921,0.1,171.9,0.0729,4.51E-05,0,0.211,243840,-4.468,0.351,Energetic
6pxWv6GV35VGmcPf5dh6CH,0.641,0.0601,120.745,0.0289,0.13,0.000218,0.699,187213,-7.564,0.728,Happy
6pyex9B1kBoRIuabBAc4m8,0.672,0.0688,166.903,0.0637,0.314,5.03E-06,0.635,155333,-6.788,0.895,Happy
6QD2VjrjttjljqUZPf9R89,0.801,0.134,108.001,0.0333,0.00415,0.000248,0.703,202222,-4.694,0.672,Happy
6QgjcU0zLnzq5OrUoSZ3OK,0.795,0.0717,79.028,0.0504,0.0417,0.000113,0.801,163253,-5.115,0.754,Happy
6QPKYGnAW9QozVz2dSWqRg,0.321,0.0996,135.047,0.028,0.893,0,0.554,285240,-8.251,0.288,Sad
6qTP59Amjny78Qd8zayuNW,0.98,0.086,127.062,0.199,0.0574,2.51E-05,0.614,145039,-3.61,0.179,Energetic
6QxTWEvzcJljVZaeTzuHF1,0.876,0.732,175.009,0.0603,0.00344,0.000835,0.331,189200,-1.894,0.299,Energetic
6rcBB3zLdFn6RjEzienOdm,0.642,0.169,104.856,0.439,0.57,0.303,0.805,250338,-5.589,0.658,Energetic
6RT3PxDEQOa7m6tK502DNa,0.675,0.293,124.908,0.049,0.261,1.40E-06,0.784,224053,-7.718,0.854,Happy
6ruBSXfnFc6raFDFm9YB3r,0.249,0.171,120.221,0.0472,0.702,0.000911,0.404,211295,-15.881,0.284,Sad
6s2T9kuNYNZKsG5Fa1LiDN,0.922,0.0971,127.931,0.064,0.0238,0.00185,0.481,228971,-4.17,0.246,Happy
6s9HUUwQLIIwv3PaB28k5U,0.128,0.12,122.199,0.0376,0.961,0.85,0.523,129493,-18.679,0.152,Calm
6S9i5ew6dEQO0RSTkmBLoE,0.643,0.0735,102.09,0.325,0.203,0,0.582,161075,-5.242,0.645,Happy
6SceBvztmq2rM97M6RQS3l,0.677,0.408,85.041,0.0631,0.183,0,0.643,183791,-4.809,0.141,Energetic
6SGG5AxHShqSYiV9fCWpZz,0.584,0.366,179.954,0.284,0.0805,0,0.581,206046,-4.928,0.756,Happy
6spaGIZEfeDYlgAupMI34k,0.855,0.372,185.791,0.29,0.00354,0,0.37,178116,-3.232,0.65,Energetic
6TcYEIp0uV6lxkmt4FCqf5,0.0809,0.118,178.307,0.0527,0.964,0.839,0.325,208520,-24.493,0.0604,Calm
6TMzuNLw1ZPgBqPKmnnObm,0.777,0.298,126.008,0.0567,0.299,0,0.706,203204,-4.591,0.638,Happy
6TNRjp1NSJTbehg6GtaAvJ,0.281,0.11,159.794,0.161,0.17,0.000267,0.522,240750,-11.425,0.191,Energetic
6tsojOQ5wHaIjKqIryLZK6,0.604,0.477,167.719,0.0495,0.000218,0.000579,0.577,263440,-5.703,0.637,Energetic
6u1ymcw9MTK9mPGy8XdvEb,0.0754,0.11,71.675,0.0346,0.956,0.926,0.18,304217,-26.645,0.0366,Calm
6UBjSnyP1O5W5ndJoO9vUk,0.743,0.103,118.552,0.042,0.432,0.0133,0.705,324422,-6.631,0.374,Happy
6UelLqGlWMcVH1E5c4H7lY,0.816,0.335,95.39,0.0465,0.122,0,0.548,174000,-4.209,0.557,Happy
6UesrqZXshkMjY07kVnlkU,0.168,0.16,90.076,0.0322,0.967,0.818,0.425,179610,-14.064,0.0376,Calm
6uUqBB6wXrcIJWssTRfIYE,0.671,0.107,74.453,0.0395,0.0655,0,0.663,136360,-6.103,0.955,Energetic
6vG1pcmNGdG6Vu62I9nLGL,0.226,0.135,129.251,0.0386,0.962,0.00483,0.348,269000,-10.918,0.173,Sad
6vODhpvfWwdsO0i9MBWnEq,0.913,0.346,96.184,0.0437,0.0193,8.59E-06,0.556,282160,-2.36,0.73,Energetic
6VSmHLLvYAAkzrYFT3LloU,0.597,0.0819,180.434,0.0343,0.00111,0,0.298,197480,-12.107,0.536,Energetic
6VwkgtOIlVboseFPCFnyJ2,0.79,0.165,131.177,0.059,0.139,0.00669,0.679,251533,-6.934,0.369,Happy
6vxHp3CDNo0afgKGp2yi1E,0.816,0.104,105.33,0.13,0.237,1.80E-06,0.626,164813,-10.593,0.798,Happy
6w0vhPaZBYjhrDobs3QE14,0.541,0.228,136.063,0.0283,0.974,0.864,0.532,182000,-11.932,0.329,Calm
6W99yGcIH43jskdRA7idD3,0.704,0.0884,128.685,0.0402,0.401,0.132,0.896,243696,-12.148,0.98,Happy
6wAFJrqup7D88zL1bB4QS4,0.323,0.137,93.031,0.0982,0.75,0.0111,0.833,175484,-6.3,0.678,Happy
6wCsrMyI3DavGvodBx8A7h,0.742,0.41,124.009,0.043,0.00875,0.394,0.864,193548,-6.117,0.689,Energetic
6WdO6Ds95sLALCqCOfbDQh,0.147,0.0825,126.823,0.0382,0.867,0.797,0.535,155733,-25.141,0.238,Calm
6wGMLoEqD2k3RBXFHD0yUp,0.598,0.107,123.724,0.0296,0.0386,5.83E-05,0.588,264893,-13.288,0.866,Happy
6wjKfPVUkSvZHbt9iN7fug,0.422,0.099,100.023,0.109,0.891,0.696,0.602,274668,-14.759,0.0459,Energetic
6WP4WTHzaPTCk1QrbRLhgL,0.83,0.261,117.973,0.0632,0.0288,0.0215,0.594,203527,-5.727,0.69,Happy
6x5deYIe42rgRbStECDjYQ,0.907,0.0982,112.037,0.0488,0.00115,0,0.568,230933,-4.641,0.337,Energetic
6x6XKEUcCJGUACD4Xh7KuP,0.356,0.0986,117.141,0.0318,0.755,0.861,0.486,256282,-13.649,0.111,Sad
6Xb5klX1nnSUxoh2AyZd54,0.89,0.0465,104.862,0.274,0.00165,0.0136,0.674,248573,-3.953,0.9,Energetic
6xL1QFBJoyhGKhVOFrHkhX,0.726,0.0606,119.991,0.182,0.000883,1.10E-05,0.822,195652,-4.974,0.837,Energetic
6XRNCAnxJIB1p4RPdFVSq0,0.308,0.092,73.254,0.0296,0.778,1.46E-05,0.407,256236,-9.001,0.153,Sad
6YbVddGFPcfOVJrxhUusbV,0.873,0.668,127.95,0.0566,0.0259,2.64E-05,0.428,163124,-3.499,0.285,Happy
6yTnvHRhUuuaoxy4dHzLGo,0.864,0.0354,95.569,0.0557,0.00016,0.00262,0.548,233266,-6.258,0.5,Energetic
6ZDip2Ee7uMlHndFvFt26L,0.971,0.354,188.116,0.161,0.000725,0,0.412,137307,-3.757,0.48,Energetic
6ZEAXknmx2mrO3KgcDNpFI,0.651,0.489,81.397,0.048,0.144,0,0.586,223067,-10.16,0.901,Happy
6Zr0mt1HdVUwTEdMwqPXsC,0.255,0.0784,187.786,0.0309,0.954,0.752,0.332,480758,-13.698,0.134,Sad
6zTKuNMEU3svBn65L6u88M,0.589,0.136,97.979,0.0403,0.00417,2.67E-05,0.768,199380,-8.991,0.757,Happy
70HWRkitkAKfos500LBk0T,0.402,0.0892,78,0.0286,0.616,0.0114,0.631,228480,-11.125,0.598,Sad
71VA8RThkp9Kr0wbhQRza3,0.251,0.37,114.198,0.0319,0.165,0.0288,0.536,421933,-11.393,0.329,Calm
71Znjl8mUrHfSg38OQU8bb,0.713,0.332,130.05,0.0268,0.379,0.439,0.587,209052,-8.858,0.816,Sad
72Bjz56peBcn2Dz9Is4rkv,0.5,0.0896,119.998,0.0321,0.0161,0.698,0.663,216131,-11.933,0.237,Energetic
72NC9kHkFA7k98dE0t4xEX,0.813,0.227,129.99,0.0327,5.65E-05,0.00352,0.462,206753,-4.562,0.595,Happy
72qlZsoVPpyFxVjL6GUuYI,0.824,0.327,123.014,0.161,0.0195,0.0426,0.694,193471,-6.306,0.202,Energetic
72rHjyz3i7K90Hk1eF1f0c,0.528,0.205,117.041,0.0289,0.381,0.859,0.596,213173,-12.481,0.15,Sad
73SpzrcaHk0RQPFP73vqVR,0.219,0.0827,73.537,0.0358,0.917,0.0104,0.38,242265,-13.273,0.0517,Sad
74qWBQQvUg8UBZs47A5ju4,0.338,0.107,87.598,0.0539,0.793,0.872,0.379,465551,-20.472,0.249,Calm
76hxD9aWoH3DRlxrIvLWLZ,0.456,0.0878,111.016,0.0919,0.663,0.0376,0.727,195737,-10.577,0.294,Energetic
77gY3WsOnEsq9JOWgBmdLj,0.972,0.19,132.97,0.0413,5.36E-06,0.00101,0.511,304893,-3.751,0.532,Energetic
77NNZQSqzLNqh2A9JhLRkg,0.802,0.387,119.25,0.0392,0.25,0,0.491,248907,-7.106,0.472,Energetic
7859pcBwSTJ8jerSu6lh9C,0.956,0.278,119.991,0.0542,0.00222,0,0.642,208253,-2.282,0.66,Energetic
78VJCqeZzV3iNmXm5hhovQ,0.467,0.0878,139.973,0.0421,0.00154,0.847,0.579,250404,-9.556,0.112,Energetic
78W8wiUIlQ2SnWY9TVowKZ,0.865,0.443,125.96,0.0644,0.0306,0.0679,0.497,174202,-3.19,0.595,Energetic
79NmiFAgcXUIVDGfCWDdWF,0.0584,0.115,134.209,0.0516,0.994,0.956,0.504,141888,-20.461,0.553,Calm
79RUMZfMNMpqZnswovvTqv,0.844,0.134,174.452,0.037,0.00214,0,0.412,258906,-5.613,0.459,Happy
79z9QkhHePTFsSeVw9uyj0,0.639,0.221,95.506,0.0259,0.00143,0,0.632,196893,-5.938,0.733,Happy
7AaSbMyCeUxcGsvCmzmfEJ,0.753,0.148,89.968,0.0359,0.0402,0.0204,0.436,299000,-9.76,0.399,Sad
7ANhXB1OJBaTb7kDoAJRLq,0.00792,0.0874,61.167,0.0445,0.995,0.909,0.566,159866,-34.484,0.0621,Calm
7ApTnDx5BI8N92PFna9OR0,0.0616,0.114,64.448,0.0394,0.568,0.835,0.204,120000,-25.006,0.0439,Calm
7AQKjpzLGVBKvTDyoJ7YVK,0.0313,0.263,92.857,0.0325,0.985,0.94,0.31,202405,-23.55,0.182,Calm
7Ar4G7Ci11gpt6sfH9Cgz5,0.598,0.0721,105.929,0.0335,0.221,3.53E-06,0.645,227266,-13.18,0.913,Happy
7bKMZYXVYzGMvnHiRDCmjy,0.136,0.113,110.036,0.0305,0.94,0.89,0.421,162085,-23.521,0.0505,Calm
7BL33HmuFQien4olebugdj,0.628,0.181,121.793,0.0328,0.0871,0,0.794,159119,-4.321,0.935,Happy
7BSZgh9qmNyIqbkGHQzuTy,0.334,0.118,103.017,0.0376,0.00356,0.81,0.564,158893,-10.312,0.0391,Calm
7bUGrBJEkLdtCIDYfT5abh,0.632,0.124,171.755,0.0476,0.11,0.811,0.533,314587,-11.883,0.142,Energetic
7BXToqZFtclAj6mshYWena,0.881,0.074,118.237,0.0758,0.134,0.00952,0.636,133467,-5.376,0.845,Happy
7C0naD1GsrGZTKGMbg7m7I,0.596,0.15,143.182,0.0335,0.843,0.462,0.55,228873,-8.962,0.207,Sad
7C94SNGLSbtOm16l82xy6F,0.46,0.0902,96.848,0.0255,0.561,0.942,0.585,174613,-9.175,0.103,Energetic
7Cia4WzapwjMr0NUQF8vf3,0.48,0.132,129.162,0.0303,0.274,8.63E-06,0.404,216186,-8.906,0.2,Sad
7Cx3kiPstZOSKAqTe3LtEi,0.613,0.156,127.006,0.0272,0.0925,0.425,0.637,238020,-7.432,0.598,Sad
7D04SRPxcqHXjoK0YFPuAq,0.00129,0.0913,67.645,0.0753,0.995,0.955,0.428,192941,-32.837,0.13,Calm
7d44sL4znFm5HZ6ltUVqbI,0.109,0.127,99.008,0.0303,0.995,0.948,0.475,204624,-29.839,0.405,Calm
7dDvxTzHJLfIgZriRfhOLB,0.131,0.0968,76.095,0.0438,0.875,0.795,0.189,96000,-24.596,0.0368,Calm
7dmTVe7uWD4K6afhJt7Lfs,0.0805,0.095,73.269,0.0421,0.957,0.97,0.193,91268,-25.656,0.05,Calm
7DP18u679fMurjsUxuxMHu,0.739,0.0664,128.007,0.0427,0.069,0.000368,0.494,187382,-4.61,0.235,Energetic
7dx3zyB8aQHd2LQm0u1lwS,0.876,0.288,146.549,0.0404,0.000785,0,0.549,182533,-3.589,0.741,Energetic
7eClkLWbrr3TorYedzaDkI,0.33,0.116,86.546,0.0325,0.975,0.126,0.236,184320,-10.085,0.0827,Sad
7ef4DlsgrMEH11cDZd32M6,0.862,0.0814,123.994,0.11,0.037,2.19E-05,0.791,214847,-3.24,0.592,Happy
7ESnexsnylx85YfT6ZiSun,0.549,0.111,77.473,0.0293,0.344,0.901,0.407,251160,-10.244,0.32,Sad
7Exe0mVrJblSNEiRuBI96A,0.455,0.0819,170.068,0.0469,0.008,0.121,0.615,160941,-9.625,0.377,Energetic
7f2d3p6nzGFR6874f0E7E7,0.863,0.285,127.981,0.0606,0.00885,0.366,0.708,135585,-4.001,0.437,Energetic
7FORBAxm1qwuwbYo7Rtz42,0.221,0.101,115.965,0.0325,0.771,0.856,0.479,158666,-19.689,0.089,Calm
7fqhrLJzKHJ0RW32N0y2Gp,0.606,0.11,128.73,0.0347,0.0939,0.00559,0.537,242893,-7.048,0.582,Happy
7fRvtXvJMpGfTLdF0M09a1,0.967,0.142,129.766,0.0343,0.0289,0.000345,0.72,235093,-4.434,0.977,Happy
7FS541dJh3iQAEXEZoDhE6,0.801,0.328,160.547,0.0565,0.691,0,0.458,159853,-7.83,0.93,Happy
7G9nspS5rMqbRY0XEx2s0q,0.557,0.368,94.484,0.0392,0.00122,0.00376,0.477,303987,-8.593,0.0737,Energetic
7Ga9ZSdPAcQXQvd1ObVFpm,0.734,0.398,125.848,0.0407,0.0653,0.000571,0.587,176657,-4.558,0.401,Energetic
7gb626DDDHoiuVAGZEnlJk,0.6,0.963,124.637,0.0801,0.688,0.00633,0.481,207226,-8.722,0.818,Happy
7GL2SOvJXs8QVLX0cUADeq,0.925,0.057,123.025,0.0463,0.00735,0.808,0.825,235594,-7.502,0.567,Happy
7GvkOFkNsM6Exnkyqeajqm,0.886,0.256,161.939,0.0714,2.93E-05,5.33E-06,0.252,210560,-4.678,0.498,Energetic
7GVUmCP00eSsqc4tzj1sDD,0.804,0.0685,107.383,0.0473,0.172,0.00028,0.731,205933,-7.621,0.957,Happy
7hJZMJqFRlypzSlxC7Kn8n,0.202,0.128,113.057,0.0427,0.98,0.85,0.205,159292,-15.952,0.086,Calm
7HKez549fwJQDzx3zLjHKC,0.932,0.0918,122.429,0.0354,0.0436,0.137,0.631,213066,-4.142,0.971,Happy
7hQJA50XrCWABAu5v6QZ4i,0.865,0.77,156.271,0.16,0.0472,0.000191,0.563,209413,-5.277,0.601,Happy
7I3BOAERAtfQG3Fkht5Kpi,0.647,0.0667,124.997,0.126,0.0429,0.815,0.822,493511,-12.897,0.438,Energetic
7iEocSBISqDeuKSMUdYehz,0.312,0.115,131.987,0.0291,0.23,0.828,0.464,393453,-13.511,0.0606,Calm
7INi4pMPG4IE0Smx5y4KVf,0.699,0.0763,128.904,0.0371,0.0674,0.00192,0.749,304506,-13.108,0.935,Happy
7jHyMwv86JfAoBgALjZbwM,0.206,0.111,69.645,0.0398,0.793,0.929,0.279,106286,-23.779,0.0392,Calm
7jqzZyJJLrpkRFYGpkqSK6,0.643,0.105,120.012,0.0327,0.0364,0.74,0.552,272800,-7.36,0.212,Sad
7JrSIPcfkWhDzxWII8Jz7V,0.256,0.112,115.011,0.0445,0.64,0.862,0.32,200346,-17.98,0.191,Calm
7KdF7Zac5eC9jutk9Qret4,0.632,0.0769,113.682,0.145,0.0126,4.95E-06,0.548,245800,-5.569,0.535,Happy
7kMPC3vgXk3o9xUP3GWAJ0,0.492,0.117,87.033,0.0288,0.78,0,0.639,227906,-8.497,0.666,Happy
7kpa6MWRrPaF3b6C0DgioK,0.906,0.172,181.964,0.0615,0.0122,0,0.363,231200,-4.415,0.371,Energetic
7kpZ9isu48poYKpaAb0wiR,0.144,0.124,137.683,0.039,0.815,1.10E-06,0.431,169906,-12.07,0.0491,Sad
7ku9ctunOcfqWP6z04QTRY,0.857,0.132,121.976,0.0402,0.0607,0.835,0.627,239894,-8.253,0.124,Happy
7Ky78y9gxAKlujRin3vzZf,0.644,0.138,121.053,0.0718,0.884,0.617,0.716,403469,-12.444,0.464,Sad
7l3MZPlCyfO7wXXH2X0JRE,0.377,0.0409,100.028,0.169,0.385,0.847,0.846,196232,-13.698,0.606,Energetic
7l4b5JYnl1WwUfvJgKmUwr,0.259,0.0923,123.693,0.0594,0.956,0.942,0.259,254440,-18.89,0.0403,Calm
7LF1XX9NNuvFtrRliJSEoh,0.0835,0.117,106.027,0.0413,0.989,0.935,0.574,126801,-22.763,0.265,Calm
7LgkgNtOYgWfSJsGgDXFop,0.967,0.103,126.026,0.0529,0.000492,0.676,0.541,196273,-5.682,0.134,Energetic
7LHNVffwgV881YTVbOFZRn,0.72,0.62,147.669,0.0567,0.0123,1.75E-05,0.277,280103,-7.515,0.576,Energetic
7LihoPgTF9hnxMh9lRTNkA,0.83,0.115,124.009,0.0395,0.21,0.836,0.646,240000,-8.398,0.137,Energetic
7lL2lMWNtzOcf5HnEudNgn,0.619,0.113,114.58,0.0294,0.245,0.0151,0.813,139506,-8.203,0.774,Happy
7Ln0DgKSrDG0ALbtNwGeml,0.248,0.106,117.006,0.0309,0.891,0.922,0.636,178741,-17.313,0.138,Calm
7lRlq939cDG4SzWOF4VAnd,0.94,0.269,179.722,0.123,0.00602,0,0.21,186480,-3.427,0.255,Energetic
7lSHfDPdyGdRyG234h5ToK,0.38,0.114,100.006,0.0279,0.0665,0.898,0.464,310666,-8.052,0.0558,Calm
7lUjs7bf1fjKI8HKhbNp6z,0.907,0.0915,183.35,0.295,0.127,5.65E-06,0.382,203173,-6.383,0.346,Energetic
7MDSd5MwBcZuvZBHmWIkiy,0.497,0.107,150.096,0.0626,0.147,8.24E-06,0.686,131200,-6.508,0.741,Happy
7MF8YHMgxCM4nVHCckAn6U,0.818,0.179,136.025,0.0457,0.0182,0,0.56,200737,-4.873,0.398,Energetic
7MmG8p0F9N3C4AXdK6o6Eb,0.823,0.322,128.035,0.0394,0.213,0,0.646,227267,-4.123,0.418,Happy
7mQwxVogsnpR3h6AJLQLlR,0.912,0.086,105.368,0.107,0.000104,0.0025,0.364,189200,-2.968,0.666,Energetic
7nC2EOpMnpDT2DkvniimSm,0.1,0.113,133.839,0.0358,0.972,0.934,0.389,161520,-22.464,0.0676,Calm
7o7E1nrHWncYY7PY94gCiX,0.678,0.204,131.165,0.0754,0.103,0.00828,0.68,252773,-11.548,0.251,Happy
7oXRMDUzBPekkLRTJhSGvC,0.781,0.11,116.793,0.0364,0.00136,0.000735,0.516,235587,-4.004,0.897,Energetic
7oXWUVH2t0UR11AvhhY8GQ,0.382,0.0915,123.59,0.0397,0.00308,0.816,0.444,150169,-9.324,0.197,Calm
7oypoJJHZOALqQlGKpTefk,0.877,0.247,126.083,0.0658,0.00485,0,0.547,178333,-5.135,0.611,Energetic
7p5HBV5kqLgw0vK0lQ7eXM,0.988,0.4,169.024,0.0916,0.00492,0,0.401,195293,-3.308,0.514,Energetic
7pAl6xhxJtpuekgzY1dmlE,0.897,0.0901,75.529,0.0756,9.67E-05,0.000474,0.503,192039,-5.213,0.621,Energetic
7pQAq14Z73YUFMtxCyt0bG,0.76,0.325,171.838,0.0414,0.118,0,0.426,131213,-4.082,0.955,Happy
7pt64sepCy5QmDrgy9wOJS,0.258,0.0955,127.876,0.255,0.668,2.63E-05,0.725,184500,-14.065,0.173,Sad
7rpGOF9MwCP2Oaz9yDO452,0.12,0.085,72.021,0.0386,0.633,0.937,0.465,182079,-19.328,0.0659,Calm
7sBlA4bK7gpf2H42K6Y0H3,0.0624,0.109,123.999,0.0472,0.988,0.928,0.594,256259,-19.409,0.0738,Calm
7sJm369JitaQLnkymEMe7f,0.0589,0.148,98.874,0.0381,0.87,0.898,0.258,321146,-23.782,0.0378,Calm
7sTtHHrD0zDpmzQzH3zegz,0.292,0.106,84.339,0.0563,0.889,0,0.455,178466,-6.792,0.43,Sad
7sVxvaLH9Bx9YZyBjdRpdQ,0.868,0.136,158.563,0.0361,0.656,0,0.55,148627,-5.472,0.962,Happy
7tx0NDsCViutjOyd1c4A28,0.721,0.0679,122,0.0355,0.00538,0.000216,0.68,215447,-6.21,0.267,Happy
7u5dBtASrtOuBTTZjJrvuJ,0.925,0.0603,153.981,0.0659,6.01E-05,0.000251,0.364,258973,-4.224,0.301,Energetic
7uI4m3uAKy2WWH1mJZAYzO,0.142,0.0847,109.98,0.0416,0.937,0.91,0.339,226400,-21.613,0.121,Calm
7v3tuzPub1Qd490tiVddwF,0.587,0.156,140.01,0.0441,0.111,0,0.628,202480,-5.195,0.4,Sad
7v9Ne4758aGFfFc5avh89h,0.839,0.576,116.947,0.102,0.00125,0,0.397,191293,-6.674,0.764,Energetic
7vCuaxRIKElwgjSAo5REkw,0.199,0.112,118.351,0.0355,0.934,0.0064,0.401,193220,-14.409,0.0744,Sad
7vcuTZAFyu0Z5dgMRLR0h0,0.275,0.403,94.088,0.028,0.808,0.913,0.61,251280,-10.644,0.552,Sad
7vp1UlW0aAWLyg67yjw3Vo,0.638,0.26,141.95,0.0392,0.016,0.00131,0.549,236587,-5.775,0.536,Energetic
7vYPrJgPqfGhsOfkL0okpf,0.0782,0.0989,66.065,0.0384,0.968,0.963,0.231,99200,-26.117,0.031,Calm
7w4Tbkbx081vRJa8ol56Qf,0.936,0.136,172.43,0.104,0.416,0.000135,0.461,249333,-6.824,0.811,Happy
7w87IxuO7BDcJ3YUqCyMTT,0.71,0.0956,127.975,0.0292,0.145,0.115,0.733,239600,-5.849,0.965,Happy
7wrElpponSXCWj6DMSSJAL,0.00489,0.106,69.818,0.089,0.996,0.973,0.65,75429,-35.817,0.648,Calm
7wWNhI15N5wEjQC1d01BqT,0.44,0.0966,129.182,0.0364,0.276,0.896,0.225,290339,-11.707,0.197,Calm
7x8dCjCr0x6x2lXKujYD34,0.959,0.028,172.984,0.0431,0.000917,0,0.433,269373,-4.04,0.365,Energetic
7yRE5KBKSrntclxCKnlgYs,0.495,0.109,125.996,0.0537,0.000806,0.772,0.571,413219,-7.927,0.074,Energetic
7zHrHnVSQwI95FGHewXDl8,0.894,0.234,127.964,0.113,0.0512,0.000315,0.604,204374,-4.755,0.415,Energetic
7zkDEBSxkcBVsStS4qBFpK,0.786,0.497,97.54,0.0377,0.0349,0.00767,0.635,241547,-6.46,0.305,Happy
7zNT9GE070fYjnhx6TFWnQ,0.236,0.127,80.008,0.0362,0.931,0.133,0.519,416353,-18.378,0.283,Sad
7zWQ9qz0vAK75QBTGLZ0Wb,0.574,0.226,94.975,0.0232,0.0122,0.000658,0.54,262375,-7.006,0.225,Sad
